MUNI,8th St & Folsom St   ,3205,37.774767,-122.409922,06,075,017802,060750178022003,89091
MUNI,8th St & Bryant St   ,3204,37.772536,-122.407127,06,075,018000,060750180002031,111375
MUNI,8th St & Brannan St   ,3203,37.771554,-122.405901,06,075,018000,060750180002028,111375
MUNI,8th Ave & Fulton St  ,3202,37.773478,-122.46598,06,075,045200,060750452002003,61781
MUNI,8th Ave & Fulton St  ,3201,37.773639,-122.465808,06,075,045200,060750452002004,61781
MUNI,8th Ave & Cabrillo St  ,3200,37.775022,-122.466095,06,075,045200,060750452002003,61781
MUNI,Judah St & 5th Ave  ,5189,37.762299,-122.462001,06,075,030102,060750301021007,91827
MUNI,8th St & Market St   ,3209,37.778498,-122.414597,06,075,017601,060750176013008,23099
MUNI,8th St & Mission St   ,3208,37.77724,-122.413027,06,075,017601,060750176013007,23099
MUNI,Portola Dr & Del Sur Ave   ,6013,37.741974,-122.455776,06,075,030600,060750306002012,138056
MUNI,The Embarcadero & Brannan St,7145,37.784627,-122.387977,06,075,061500,060750615006008,112328
MUNI,Hyde St & Bay St   ,5059,37.804795,-122.4201,06,075,010200,060750102001013,89096
MUNI,Union St & Hyde St  ,6761,37.79912,-122.419151,06,075,010900,060750109001003,94063
MUNI,South Hill Blvd & Rolph St   ,6471,37.711234,-122.431771,06,075,026302,060750263023008,57813
MUNI,Union St & Jones St  ,6762,37.79969,-122.415665,06,075,010300,060750103003002,99840
MUNI,Portola Dr & Clipper St,6012,37.74715,-122.4442,06,075,021300,060750213002004,105599
MUNI,Hward St&Spear,7676,37.791303,-122.392408,06,075,061500,060750615003005,112328
MUNI,8th St&Howard,7677,37.776133,-122.411606,06,075,017802,060750178022000,89091
MUNI,Rutland St & Campbell Ave,7041,37.71534,-122.40619,06,075,026402,060750264023004,59625
MUNI,Geneva Ave & Mission St ,7671,37.71641,-122.441,06,075,026301,060750263012002,63175
MUNI,North Point St & Hyde St  ,5458,37.805803,-122.420226,06,075,010200,060750102001008,89096
MUNI,North Point St & Hyde St  ,5459,37.805633,-122.420467,06,075,010200,060750102001011,89096
MUNI,18th St & Valencia St  ,3348,37.761762,-122.421732,06,075,020700,060750207001005,88850
